10.0000000	0.0375127	-0.0660206	-0.0043053	-0.0329333	-0.0203606	0.0709628	-0.0000110	0.0362616	0.0683515	-0.0297958	0.0534577	-0.0265874	0.0206004	-0.0400305	-0.0319631	0.0266090	0.0289326	0.0409740	0.0040928	0.0122763	0.0020482	-0.0161753	-0.0011281	-0.0047209	-0.0221249	0.0103863	-0.0100125	-0.0371481	0.0412743	0.0242462	0.0281459	0.0486309	-0.0198247	0.0366794	0.0058399	0.0308146	0.0282344	0.0068938	-0.0403059	-0.0210839	0.0434585	-0.0268447	0.0098416	-0.0171238	-0.0330228	0.0315016	0.0069249	-0.0080461	0.0192443	0.0406622	-0.0404700	-0.0305604	0.0145545	-0.0005757	0.0618900	-0.0150053	-0.0276885	0.0226751
11.0000000	-0.0124738	-0.0234622	-0.0055199	-0.0075286	-0.0466448	0.0188724	0.0494817	-0.0182310	0.0057227	-0.0194518	-0.0134968	0.0010978	-0.0201275	0.0003603	-0.0177106	0.0130933	0.0020175	0.0106410	0.0795487	-0.0210966	-0.0147296	-0.0038535	-0.0490595	0.0046322	-0.0733942	-0.0063162	0.0216867	-0.0644548	0.0281886	-0.0788357	0.0419196	-0.0120997	0.0239872	-0.0084851	0.0437689	-0.0720363	-0.0184536	-0.0583140	0.0206430	-0.0222777	-0.0017700	0.0508030	0.0748101	0.0051231	0.0381159	0.0363728	-0.0046058	0.0215978	0.0346380	0.0355522	-0.0283969	0.0638293	0.0321129	-0.0262442	-0.0067001	0.0051095	0.0378508	-0.0206731
12.0000000	-0.0080497	-0.0453642	0.0021709	0.0129724	-0.0278050	0.0141313	-0.0128684	-0.0323382	0.0144787	0.0530646	0.0068544	0.0543482	0.0254917	-0.0114713	0.0183036	-0.0102744	0.0008506	0.0511750	0.0127337	-0.0190244	0.0514881	-0.0141815	0.0338614	0.0030923	0.0390978	0.0369713	-0.0394610	0.0472500	-0.0209573	0.0117639	0.0221397	0.0471410	-0.0238771	0.0526767	-0.0175643	0.0231483	0.0106882	0.0575926	0.0027656	-0.0248063	0.0346554	0.0587922	-0.0069312	0.0580479	-0.0265724	-0.0404022	0.0081867	0.0335577	-0.0092142	0.0132340	-0.0363975	0.0254668	0.0189483	-0.0124368	0.0208508	0.0074541	-0.0060565	-0.0327126
13.0000000	0.0440003	0.0052347	-0.0453250	0.0351958	0.0524658	-0.0465763	0.0138065	0.0062862	0.0332358	0.0646647	0.0391986	0.0039108	0.0659339	0.0008057	0.0311696	0.0001758	-0.0466697	-0.0264753	-0.0450783	-0.0111823	-0.0176069	-0.0015703	0.0531528	0.0533076	-0.0248224	0.0332232	-0.0045411	-0.0149907	0.0522851	0.0345366	-0.0449249	0.0092034	-0.0126016	-0.0471470	-0.0354781	0.0087175	0.0194870	-0.0632878	-0.0456785	-0.0263121	0.0038815	0.0613064	-0.0008944	0.0397483	0.0393332	0.0085357	-0.0286500	-0.0024631	-0.0132902	0.0049640	-0.0377618	0.0126828	0.0174625	0.0126876	0.0046225	0.0379740	0.0079463	-0.0026798
14.0000000	-0.0400110	-0.0003651	-0.0165601	-0.0302601	0.0423719	0.0606594	0.0142704	-0.0107918	0.0198459	0.0260238	0.0176162	0.0253581	-0.0803609	0.0278283	0.0003967	-0.0659334	0.0282572	0.0018845	-0.0048279	0.0345832	-0.0486555	-0.0590555	-0.0335800	-0.0074315	-0.0036772	-0.0310635	0.0238609	-0.0080476	-0.0124276	-0.0274012	-0.0427913	0.0194519	-0.0365434	0.0003065	0.0020150	-0.0472361	0.0000534	0.0221186	-0.0283912	-0.0067112	-0.0073651	0.0152181	-0.0079521	0.0858799	0.0173406	0.0019785	0.0025431	-0.0526777	0.0076105	-0.0879651	0.0628496	0.0279304	0.0217843	0.0356636	0.0141656	-0.0455691	0.0167994	0.0135538
15.0000000	0.0281529	-0.0378231	-0.0071177	0.0193895	-0.0051969	-0.0558683	0.0091057	0.0658430	0.0366974	-0.0258719	-0.0044821	-0.0200131	-0.0005520	-0.0082670	0.0175962	0.0427435	-0.0241560	0.0226324	-0.0303568	-0.0060765	0.0269504	0.0119677	0.0079547	0.0039727	-0.0419517	0.0141508	-0.0072217	-0.0350010	-0.0105726	0.0130097	-0.0263910	0.0167155	0.0196992	0.0302919	0.0021370	0.0076720	0.0053384	0.0196561	0.0715961	0.0136061	0.0553319	-0.0210159	0.0095159	0.0247270	0.0076509	-0.0045266	0.0003662	-0.0109895	0.0303949	0.0125388	-0.0026552	-0.0091250	0.0022855	-0.0100639	0.0195129	-0.0090646	-0.0186683	-0.0302356
16.0000000	0.0275652	-0.0188356	-0.0239823	-0.0186607	-0.0200257	-0.0056839	-0.0108380	-0.0021517	0.0265845	0.0047831	0.0127044	-0.0206467	-0.0092426	-0.0021653	0.0210680	-0.0152999	-0.0129598	-0.0068522	0.0411685	-0.0076228	-0.0279762	0.0193300	0.0183925	0.0078241	0.0017991	-0.0176429	-0.0017711	0.0208608	-0.0164207	-0.0046761	-0.0063804	0.0133743	-0.0190591	-0.0241331	-0.0016593	-0.0140753	0.0040559	0.0000182	0.0040447	0.0092712	-0.0091916	0.0017807	-0.0087238	-0.0089385	0.0220410	-0.0050271	0.0517942	-0.0053039	0.0004528	-0.0327228	0.0499149	-0.0005091	0.0172751	-0.0204766	0.0133236	-0.0254431	-0.0022126	0.0382474
17.0000000	0.0208807	-0.0237040	-0.0313208	0.0361233	0.0225075	-0.0294334	-0.0105499	0.0033150	0.0420903	0.0099370	-0.0148673	0.0162074	0.0055190	0.0310575	0.0002141	-0.0095197	-0.0260581	0.0000516	-0.0093307	-0.0192574	-0.0084896	0.0026252	0.0410107	0.0068378	-0.0048651	-0.0146611	0.0163232	0.0325081	-0.0153926	-0.0409299	0.0183773	-0.0024167	0.0069089	0.0031172	-0.0169846	-0.0143250	0.0081631	-0.0557156	0.0191693	0.0130783	-0.0041603	0.0295160	-0.0162391	-0.0153423	-0.0310211	-0.0126259	0.0040614	0.0393786	0.0089431	-0.0132033	0.0439038	0.0445619	0.0267202	0.0078369	0.0334211	0.0114165	0.0113517	-0.0271473
18.0000000	0.0080572	-0.0114536	0.0117094	-0.0125809	0.0112161	0.0096427	0.0129347	-0.0282634	-0.0083136	0.0073078	-0.0337031	0.0316787	-0.0101914	0.0240815	-0.0085185	0.0203338	0.0052753	0.0054648	0.0231723	-0.0199269	-0.0024214	0.0119211	0.0190361	0.0014650	-0.0188509	0.0148599	0.0158136	-0.0659178	-0.0095983	0.0108297	0.0352231	0.0134984	0.0184868	-0.0005546	0.0196433	-0.0218547	-0.0067052	-0.0048822	0.0197806	-0.0153160	0.0194431	0.0200778	-0.0231253	0.0031443	0.0069760	0.0341448	0.0005551	-0.0180747	0.0117328	-0.0333408	-0.0139122	-0.0063411	0.0136913	0.0306181	-0.0114642	0.0074285	-0.0064600	0.0081854
19.0000000	0.0158577	-0.0027440	0.0046182	-0.0263773	-0.0211332	-0.0134478	0.0114281	-0.0037337	0.0427999	-0.0051231	0.0329847	-0.0099361	-0.0486558	0.0143040	0.0175944	0.0154652	-0.0255058	-0.0371626	-0.0027404	-0.0089626	0.0082985	-0.0160626	-0.0020736	-0.0208745	-0.0039696	-0.0222864	0.0179380	0.0151065	0.0222777	-0.0430853	0.0152086	0.0067260	-0.0655179	0.0329412	0.0220750	0.0122655	-0.0043477	0.0066561	-0.0103770	-0.0115754	-0.0070513	0.0250165	0.0294129	0.0071100	0.0361083	0.0223436	-0.0037422	-0.0043248	0.0246070	-0.0008913	-0.0107626	0.0177774	0.0548133	-0.0211596	0.0100187	-0.0115167	0.0124896	0.0299386
20.0000000	-0.0116030	-0.0097383	-0.0062984	-0.0363318	0.0096312	-0.0103557	0.0172165	0.0144423	0.0390003	0.0201973	-0.0108887	-0.0019104	0.0155784	0.0131974	0.0246456	-0.0027615	-0.0295765	0.0011038	-0.0161017	-0.0423194	0.0039978	-0.0188181	0.0043207	0.0026270	-0.0004147	-0.0219791	0.0113547	0.0125245	0.0238614	0.0016153	0.0085338	0.0172647	0.0035325	-0.0054754	0.0061546	-0.0222279	-0.0228890	-0.0201106	-0.0168247	0.0123292	-0.0206377	0.0274900	-0.0111338	-0.0005938	0.0106412	0.0091356	0.0257058	0.0153361	-0.0049935	0.0171140	-0.0031413	0.0153530	0.0048155	-0.0178957	0.0290260	-0.0273343	-0.0120250	-0.0251926
21.0000000	0.0181754	0.0068296	0.0016394	0.0183396	-0.0071449	-0.0090873	0.0059974	0.0076136	-0.0093518	-0.0001545	-0.0126236	-0.0130205	-0.0396471	-0.0236070	-0.0060505	0.0153362	0.0053945	0.0162238	-0.0028542	0.0055622	-0.0201672	0.0139003	0.0381525	0.0088468	-0.0143439	0.0020699	-0.0224864	-0.0082210	-0.0243806	0.0069126	-0.0025981	0.0084919	0.0050129	-0.0064175	0.0360968	-0.0246206	0.0180798	-0.0117314	0.0007247	0.0045260	0.0304915	-0.0078101	-0.0212541	0.0011842	0.0106539	-0.0202391	0.0024022	0.0045094	0.0081684	0.0301904	-0.0306104	0.0133263	-0.0099829	0.0126964	-0.0020380	-0.0041458	-0.0000348	0.0056702
22.0000000	-0.0062784	-0.0246911	0.0008814	0.0206884	-0.0133766	0.0078652	0.0041400	-0.0096772	0.0270232	-0.0076107	-0.0067812	0.0021132	0.0104268	0.0289198	0.0157868	0.0026240	0.0025156	0.0150189	0.0008701	0.0136568	0.0280104	-0.0059013	0.0308470	-0.0172270	0.0077787	-0.0040360	0.0061875	0.0324306	0.0065831	-0.0370493	0.0158922	0.0112469	-0.0196451	-0.0195252	0.0069032	0.0187819	0.0023043	-0.0008402	-0.0078044	0.0033374	-0.0220069	0.0208003	-0.0002248	-0.0053952	0.0121895	-0.0095131	0.0104511	0.0241562	0.0168544	0.0167472	0.0334651	0.0251578	-0.0067621	0.0009041	0.0481650	-0.0289484	-0.0031330	0.0111621
23.0000000	0.0115974	-0.0083543	0.0126363	-0.0069296	-0.0205179	-0.0199947	0.0059099	0.0082551	-0.0025720	0.0100717	-0.0080098	0.0121725	0.0303005	0.0087995	0.0077169	0.0020199	0.0072200	-0.0183302	0.0154379	-0.0174695	0.0057574	0.0026486	0.0394410	-0.0044038	-0.0136965	0.0209125	0.0238878	-0.0054928	-0.0372534	-0.0136391	0.0209204	0.0234430	0.0000221	0.0140095	-0.0036719	-0.0052263	0.0216616	-0.0141324	0.0070549	-0.0071537	-0.0197452	-0.0125223	-0.0275236	0.0025214	0.0109298	0.0049601	0.0200313	-0.0211379	-0.0179305	0.0072761	0.0051548	0.0006079	0.0218213	-0.0069321	0.0131892	-0.0001873	0.0063952	-0.0183124
24.0000000	0.0102045	0.0091373	0.0037316	-0.0063225	-0.0155313	0.0075144	0.0008643	0.0225340	0.0091408	-0.0067421	0.0140101	-0.0091191	0.0179550	0.0119952	-0.0044636	-0.0044409	-0.0068565	0.0222470	0.0025710	-0.0223803	0.0009233	0.0005324	0.0203435	-0.0000938	-0.0109030	-0.0183311	-0.0258319	0.0002969	0.0003921	0.0099328	0.0162349	0.0139296	0.0009446	-0.0168143	-0.0069375	-0.0206282	0.0031768	-0.0058210	-0.0065891	-0.0282382	0.0135169	0.0166754	-0.0010381	-0.0034271	0.0200001	-0.0090642	0.0064861	0.0037160	0.0089322	-0.0031012	0.0247901	0.0068987	0.0182032	-0.0173618	0.0005384	0.0069571	-0.0065338	0.0091208
25.0000000	-0.0035632	0.0076541	-0.0238960	0.0122273	-0.0054073	-0.0124475	-0.0158399	-0.0055335	0.0192886	0.0207058	-0.0000176	0.0021054	0.0111125	0.0037612	0.0190235	0.0170646	-0.0097640	0.0138394	0.0153445	-0.0138548	0.0166893	0.0246797	0.0085380	0.0176871	0.0140856	0.0236129	0.0085782	-0.0157914	0.0168902	-0.0054863	0.0357900	0.0189528	-0.0088574	0.0086995	-0.0037849	0.0130405	0.0197610	-0.0087610	-0.0209961	0.0157485	-0.0142892	0.0044158	-0.0104665	-0.0046813	-0.0161166	0.0028523	0.0095059	-0.0056423	0.0249204	0.0118927	-0.0141805	0.0178666	-0.0097923	0.0049864	0.0122599	0.0030044	0.0084635	0.0214520
26.0000000	0.0170087	0.0032076	-0.0270184	0.0125379	-0.0000050	-0.0071334	0.0063473	0.0057079	0.0240132	0.0072053	0.0141533	-0.0062669	0.0131797	-0.0030352	0.0100068	0.0065316	-0.0137298	0.0316908	-0.0007485	-0.0029363	-0.0040153	0.0045952	0.0234753	0.0037379	-0.0040765	0.0010679	-0.0044854	-0.0027008	-0.0219631	-0.0244427	0.0195552	0.0023114	-0.0174347	-0.0075139	0.0134207	0.0029487	0.0048913	0.0029128	0.0087705	-0.0199300	-0.0009430	0.0049308	-0.0101926	0.0098432	0.0148246	0.0167570	0.0155649	-0.0076170	0.0246444	0.0049845	0.0166911	-0.0173384	0.0009674	0.0205683	-0.0035563	-0.0121075	0.0010173	0.0238894
27.0000000	0.0016797	-0.0218303	0.0294397	0.0064480	-0.0060734	-0.0123499	0.0034172	0.0169238	0.0322831	0.0220543	-0.0122675	-0.0038045	0.0160970	0.0111969	0.0104974	0.0200887	-0.0060385	0.0016158	0.0159037	-0.0013812	0.0091991	0.0277233	0.0096935	0.0039406	0.0010111	-0.0115090	-0.0189601	0.0034281	-0.0035159	-0.0497488	0.0145866	0.0083035	-0.0030118	-0.0161677	0.0128722	-0.0251065	0.0060845	-0.0012633	-0.0082543	0.0013076	0.0044759	0.0016908	-0.0009656	-0.0092816	-0.0159644	0.0319973	0.0093479	0.0057009	0.0283632	-0.0102999	-0.0143649	-0.0183301	0.0123351	-0.0233290	-0.0065199	0.0029513	-0.0057616	0.0196242
28.0000000	-0.0049537	0.0163457	-0.0131072	0.0114479	-0.0239535	-0.0020137	-0.0124873	-0.0010183	0.0009846	-0.0163142	-0.0084830	0.0039955	0.0222024	-0.0142856	-0.0064403	0.0184162	0.0066975	0.0095215	-0.0152834	-0.0051549	0.0043004	0.0042934	0.0053857	0.0074656	-0.0026712	-0.0000864	0.0156700	-0.0005527	-0.0184309	-0.0093726	-0.0108392	0.0091450	-0.0088923	-0.0043017	0.0082286	-0.0124843	-0.0001687	0.0015010	-0.0099728	-0.0038858	0.0289735	0.0068329	0.0175923	0.0134859	-0.0012696	-0.0227663	0.0180836	0.0083373	-0.0051743	-0.0072483	0.0378814	0.0169195	0.0131442	0.0041642	0.0011892	0.0137448	0.0120645	0.0031249
29.0000000	0.0123091	0.0024287	0.0102778	0.0003267	-0.0077790	-0.0168626	0.0217767	0.0193845	0.0225672	0.0077750	-0.0088029	-0.0047431	0.0377187	0.0185124	-0.0100595	0.0111441	0.0227329	0.0120927	0.0018307	-0.0165988	0.0164058	0.0139725	0.0267349	0.0007714	0.0022363	0.0102204	-0.0098051	0.0170621	0.0090421	-0.0202101	0.0009543	0.0143665	0.0057172	0.0038794	0.0177057	-0.0024022	-0.0047926	0.0154924	-0.0164200	0.0057856	-0.0074255	0.0173415	-0.0086651	0.0146076	-0.0152674	0.0097425	0.0243198	-0.0216810	0.0181027	-0.0055384	0.0245836	0.0071928	0.0040869	0.0019314	-0.0078768	-0.0113764	-0.0082653	0.0108144
30.0000000	-0.0050964	-0.0013409	0.0031885	0.0058893	-0.0084405	0.0106216	0.0038221	-0.0011521	0.0132931	-0.0029169	-0.0017489	0.0030073	0.0291699	0.0093934	0.0130012	0.0147624	0.0024756	0.0112642	0.0030339	-0.0000508	0.0174136	-0.0001055	0.0103618	0.0028858	-0.0083107	0.0116733	-0.0036951	-0.0051375	-0.0204816	-0.0246787	0.0315171	0.0255452	-0.0067988	0.0002317	-0.0014215	-0.0103357	0.0108998	0.0021397	-0.0109584	0.0049613	0.0047495	0.0105177	0.0135016	0.0064225	0.0137426	0.0118058	0.0005486	0.0033488	-0.0015246	0.0019603	0.0153463	0.0166857	0.0165960	-0.0045477	0.0004734	-0.0063613	0.0039954	0.0079968
31.0000000	-0.0161112	0.0183567	0.0232481	-0.0069683	0.0033178	-0.0081760	0.0262675	-0.0012186	0.0372745	0.0041885	-0.0229303	0.0106179	0.0019081	-0.0052562	0.0102366	-0.0072288	-0.0040389	-0.0028227	0.0208633	-0.0042957	0.0078896	0.0151214	0.0098970	0.0127133	0.0054960	0.0047344	0.0008768	0.0062359	0.0141934	-0.0144785	0.0236048	-0.0015049	-0.0136734	-0.0043357	0.0117611	-0.0071995	0.0042714	-0.0102644	0.0049895	0.0145895	0.0052605	0.0128722	0.0011031	0.0230177	0.0056597	0.0013469	0.0304189	0.0066869	0.0223960	-0.0015854	0.0114549	-0.0138430	0.0075840	0.0118481	0.0016410	0.0005851	0.0036517	0.0001140
32.0000000	-0.0041122	-0.0037783	0.0236901	0.0010167	-0.0093153	0.0068703	0.0015568	-0.0029191	0.0006820	0.0050814	-0.0022175	-0.0114053	0.0261485	0.0034637	0.0288078	0.0063918	-0.0019194	-0.0090925	0.0141430	-0.0017224	0.0054293	-0.0140329	0.0201558	0.0013476	0.0037208	-0.0034259	-0.0039729	0.0034825	-0.0250640	-0.0176393	0.0241572	0.0263255	0.0032470	-0.0000413	-0.0156924	0.0064361	0.0059897	-0.0151743	-0.0035613	-0.0000023	0.0010078	0.0106618	0.0075667	-0.0124293	0.0038984	0.0144792	0.0106957	0.0136008	0.0133968	-0.0030732	0.0038043	0.0290236	-0.0036417	0.0063014	0.0126358	-0.0101750	-0.0071786	0.0021007
33.0000000	-0.0004644	0.0171018	0.0054305	-0.0128612	-0.0217520	-0.0177493	-0.0040275	0.0032690	0.0074657	0.0127478	-0.0042974	0.0054410	-0.0110477	0.0238265	0.0116850	0.0215323	0.0006482	-0.0212453	-0.0106039	-0.0130297	0.0007036	0.0037149	0.0295057	0.0160812	0.0000759	0.0029855	-0.0017185	0.0021737	-0.0028669	-0.0052377	0.0235434	0.0089960	0.0070895	-0.0010837	-0.0069477	0.0033906	-0.0086603	-0.0025850	-0.0040854	0.0047396	0.0073688	0.0288614	-0.0086966	0.0016874	0.0007830	-0.0133119	0.0094558	-0.0006468	-0.0018655	0.0007727	0.0051838	0.0031564	0.0178488	-0.0071822	0.0092686	-0.0060979	0.0049356	-0.0075120
34.0000000	0.0032798	-0.0030391	0.0272444	-0.0051088	0.0030666	-0.0065409	0.0082350	-0.0040744	0.0105767	0.0067387	-0.0047298	-0.0020198	0.0125678	0.0085836	-0.0052860	0.0110886	0.0040031	0.0105393	0.0066505	-0.0082525	0.0227305	-0.0106478	0.0169700	0.0103183	-0.0023188	0.0051399	0.0013482	0.0026254	-0.0098447	-0.0253127	0.0137757	0.0044909	0.0110286	0.0112738	-0.0012066	-0.0064655	-0.0101085	-0.0041722	-0.0045261	-0.0097832	0.0088317	0.0042574	-0.0083484	0.0063979	0.0016764	-0.0091603	0.0089118	-0.0042664	0.0071802	-0.0025812	0.0025212	0.0107477	0.0141440	0.0003474	0.0029392	0.0035966	-0.0068653	0.0040400
35.0000000	-0.0022233	-0.0103470	0.0110054	-0.0049606	-0.0066150	-0.0020486	0.0015309	0.0254018	0.0048142	0.0027227	-0.0021367	0.0089193	0.0120656	0.0115379	0.0208720	0.0014558	0.0090607	0.0095827	0.0042270	-0.0033028	0.0022291	0.0094739	0.0223867	0.0083982	0.0026594	0.0073823	-0.0076903	0.0103857	0.0104798	-0.0099139	0.0207667	-0.0026515	-0.0000133	0.0072510	-0.0005881	0.0149506	-0.0013131	-0.0068727	0.0098693	-0.0116806	0.0146950	0.0102428	0.0162044	0.0057938	0.0106460	0.0164038	0.0122496	0.0023923	0.0009612	-0.0054411	0.0217433	0.0171965	0.0156231	-0.0190064	0.0135458	-0.0049652	-0.0084458	0.0061525
